Order ID,Order Date,Region,Category,Sub-Category,Customer Name,Quantity,Discount,Sales,Profit
ORD-1595,2023-04-04,North,Technology,Machines,Customer_117,6,0.2,206.4,13.34
ORD-1596,2023-02-25,West,Office Supplies,Storage,Customer_144,10,0.4,1076.88,-90.16
ORD-1597,2024-11-03,North,Technology,Copiers,Customer_30,2,0.1,58.34,13.5
ORD-1598,2023-01-03,North,Office Supplies,Storage,Customer_141,9,0.2,3506.47,633.49
ORD-1599,2024-12-19,East,Furniture,Tables,Customer_127,3,0.3,792.39,-119.63
ORD-1600,2023-04-20,North,Technology,Machines,Customer_49,2,0.3,534.17,-97.55
ORD-1601,2023-08-09,South,Furniture,Bookcases,Customer_28,7,0.0,145.88,21.46
ORD-1602,2024-10-10,East,Office Supplies,Art,Customer_130,3,0.4,448.99,-17.46
ORD-1603,2023-01-05,East,Technology,Copiers,Customer_150,8,0.0,2758.48,506.93
ORD-1604,2024-12-09,West,Technology,Machines,Customer_27,7,0.2,806.85,152.61
ORD-1605,2024-05-31,South,Office Supplies,Paper,Customer_71,7,0.2,1225.45,31.15
ORD-1606,2023-10-29,South,Furniture,Tables,Customer_106,10,0.15,766.53,129.12
ORD-1607,2024-12-19,North,Technology,Machines,Customer_52,4,0.15,1189.66,-4.48
ORD-1608,2024-12-04,North,Technology,Machines,Customer_46,9,0.2,362.66,34.14
ORD-1609,2024-12-28,East,Office Supplies,Art,Customer_150,10,0.3,2314.97,-250.07
ORD-1610,2024-11-21,North,Office Supplies,Binders,Customer_134,2,0.0,951.84,90.73
ORD-1611,2024-01-26,West,Furniture,Chairs,Customer_52,5,0.0,1109.2,369.46
ORD-1612,2023-10-21,North,Furniture,Chairs,Customer_76,4,0.0,862.68,208.39
ORD-1613,2024-01-03,South,Furniture,Tables,Customer_144,7,0.1,1290.37,67.44
ORD-1614,2024-06-07,North,Technology,Phones,Customer_98,7,0.3,2411.53,-162.05
ORD-1615,2024-12-02,North,Technology,Phones,Customer_4,12,0.15,4570.72,-4.63
ORD-1616,2023-07-27,South,Furniture,Bookcases,Customer_140,12,0.1,1235.74,-25.53
ORD-1617,2023-07-18,North,Office Supplies,Paper,Customer_20,3,0.0,987.96,158.62
ORD-1618,2024-06-10,East,Office Supplies,Binders,Customer_110,5,0.15,1842.55,132.6
ORD-1619,2023-05-14,West,Technology,Accessories,Customer_2,6,0.4,1743.88,-373.79
ORD-1620,2024-12-27,West,Furniture,Tables,Customer_83,10,0.0,4356.3,1232.74
ORD-1621,2024-10-02,North,Office Supplies,Storage,Customer_19,12,0.2,3722.4,533.92
ORD-1622,2024-06-22,West,Furniture,Chairs,Customer_130,3,0.3,804.09,-1.72
ORD-1623,2024-07-10,South,Furniture,Bookcases,Customer_57,4,0.2,237.79,-23.84
ORD-1624,2023-12-06,North,Office Supplies,Paper,Customer_136,8,0.0,3689.76,867.08
ORD-1625,2023-04-28,North,Office Supplies,Paper,Customer_63,1,0.2,320.24,11.03
ORD-1626,2024-01-26,East,Office Supplies,Storage,Customer_139,12,0.15,688.3,-22.33
ORD-1627,2023-01-26,North,Technology,Copiers,Customer_125,1,0.15,294.04,17.38
ORD-1628,2024-10-29,West,Office Supplies,Binders,Customer_25,3,0.0,324.78,64.14
ORD-1629,2024-10-03,East,Furniture,Tables,Customer_109,2,0.1,74.63,10.79
ORD-1630,2024-07-04,South,Technology,Phones,Customer_40,1,0.4,85.09,-2.62
ORD-1631,2023-12-06,East,Furniture,Chairs,Customer_14,3,0.15,413.3,27.51
ORD-1632,2024-07-25,Unknown,Technology,Machines,Customer_67,7,0.3,76.88,-12.94
ORD-1633,2024-04-06,South,Office Supplies,Storage,Customer_5,7,0.0,1416.24,274.72
ORD-1634,2024-07-01,East,Technology,Phones,Customer_150,1,0.0,304.01,41.8
ORD-1635,2024-01-02,East,Office Supplies,Storage,Customer_23,5,0.4,1051.62,-12.58
ORD-1636,2024-01-26,South,Technology,Phones,Customer_122,3,0.1,1058.75,-19.18
ORD-1637,2023-05-20,South,Technology,Accessories,Customer_37,5,0.2,981.8,-77.09
ORD-1638,2023-01-12,West,Furniture,Chairs,Customer_2,10,0.3,900.2,95.42
ORD-1639,2024-07-04,East,Office Supplies,Paper,Customer_89,4,0.3,223.5,-9.01
ORD-1640,2024-10-23,West,Furniture,Tables,Customer_57,10,0.15,2659.65,374.32
ORD-1641,2023-07-18,East,Furniture,Chairs,Customer_141,8,0.0,2273.84,120.36
ORD-1642,2023-10-25,East,Office Supplies,Binders,Customer_51,12,0.4,1223.78,-140.35
ORD-1643,2023-12-05,North,Furniture,Tables,Customer_26,5,0.0,265.25,41.16
ORD-1644,2023-07-18,North,Office Supplies,Art,Customer_85,10,0.15,223.29,-10.37
ORD-1645,2024-12-11,West,Technology,Accessories,Customer_81,7,0.0,1431.43,128.56
ORD-1646,2023-01-05,North,Furniture,Tables,Customer_112,5,0.2,1152.4,111.6
ORD-1647,2023-05-18,North,Office Supplies,Art,Customer_115,6,0.15,2051.68,-20.42
ORD-1648,2024-05-13,East,Furniture,Chairs,Customer_72,3,0.1,248.59,0.34
ORD-1649,2023-09-27,East,Technology,Phones,Customer_5,9,0.0,2896.65,758.76
ORD-1650,2024-08-18,South,Technology,Machines,Customer_10,9,0.15,194.92,41.1
ORD-1651,2024-07-10,South,Technology,Machines,Customer_94,7,0.1,223.46,29.58
ORD-1652,2024-08-26,North,Furniture,Furnishings,Customer_129,9,0.0,3216.96,1001.41
ORD-1653,2024-02-11,North,Technology,Phones,Customer_62,10,0.0,3599.0,1045.58
ORD-1654,2024-06-10,West,Office Supplies,Paper,Customer_46,10,0.0,1763.3,519.2
ORD-1655,2024-05-10,North,Furniture,Tables,Customer_125,4,0.0,197.04,62.75
ORD-1656,2023-09-28,North,Furniture,Chairs,Customer_53,9,0.2,2003.9,270.91
ORD-1657,2024-02-02,South,Office Supplies,Binders,Customer_11,11,0.2,2038.43,169.34
ORD-1658,2023-04-16,North,Technology,Accessories,Customer_149,9,0.0,2411.46,649.83
ORD-1659,2024-01-21,South,Office Supplies,Binders,Customer_133,5,0.3,175.0,-30.08
ORD-1660,2023-08-17,South,Office Supplies,Storage,Customer_125,8,0.0,1048.64,102.62
ORD-1661,2024-05-28,West,Office Supplies,Paper,Customer_59,2,0.15,743.19,-3.15
ORD-1662,2023-08-05,West,Furniture,Tables,Customer_93,10,0.0,4881.7,737.47
ORD-1663,2024-11-07,West,Office Supplies,Storage,Customer_30,8,0.4,476.35,-15.76
ORD-1664,2024-05-05,West,Technology,Machines,Customer_106,1,0.1,299.49,35.78
ORD-1665,2023-02-14,West,Technology,Machines,Customer_35,11,0.0,3103.43,824.77
ORD-1666,2024-08-09,West,Furniture,Tables,Customer_67,3,0.3,256.07,27.89
ORD-1667,2024-09-05,East,Technology,Accessories,Customer_22,4,0.4,1170.36,-87.66
ORD-1668,2024-09-13,South,Office Supplies,Paper,Customer_57,7,0.0,754.46,191.68
ORD-1669,2024-08-19,West,Technology,Accessories,Customer_43,12,0.2,435.65,-43.92
ORD-1670,2024-04-09,East,Furniture,Furnishings,Customer_99,3,0.0,408.78,77.17
ORD-1671,2023-01-17,West,Technology,Copiers,Customer_39,10,0.0,4354.5,1167.66
ORD-1672,2023-07-01,South,Technology,Phones,Customer_137,9,0.0,3365.37,597.85
ORD-1673,2023-04-06,South,Technology,Machines,Customer_139,1,0.3,125.66,-9.89
ORD-1674,2024-06-18,South,Office Supplies,Binders,Customer_136,7,0.1,3111.89,-55.91
ORD-1675,2024-05-08,South,Office Supplies,Binders,Customer_109,3,0.15,1108.87,114.88
ORD-1676,2024-05-03,West,Furniture,Bookcases,Customer_140,7,0.15,1338.27,197.5
ORD-1677,2023-07-13,East,Technology,Phones,Customer_148,9,0.0,2236.23,697.76
ORD-1678,2024-06-16,East,Office Supplies,Paper,Customer_81,7,0.2,2527.5,41.74
ORD-1679,2023-04-20,West,Office Supplies,Storage,Customer_67,9,0.3,917.6,-11.28
ORD-1680,2024-08-01,North,Technology,Accessories,Customer_102,4,0.3,1279.77,-162.28
ORD-1681,2024-07-19,South,Furniture,Bookcases,Customer_144,9,0.4,1702.35,-137.09
ORD-1682,2023-09-17,North,Technology,Accessories,Customer_102,12,0.0,4430.76,396.42
ORD-1683,2024-11-06,East,Technology,Machines,Customer_115,12,0.0,4329.0,1397.01
ORD-1684,2023-04-13,West,Technology,Copiers,Customer_87,9,0.0,882.36,107.0
ORD-1685,2023-06-14,South,Technology,Phones,Customer_24,3,0.4,874.76,-188.69
ORD-1686,2024-09-06,South,Furniture,Chairs,Customer_68,4,0.2,1371.68,51.69
ORD-1687,2023-03-23,East,Technology,Copiers,Customer_103,10,0.15,1114.69,213.16
ORD-1688,2024-12-29,East,Furniture,Furnishings,Customer_113,1,0.1,205.38,25.56
ORD-1689,2024-11-03,North,Furniture,Chairs,Customer_131,9,0.1,1506.76,222.83
ORD-1690,2024-09-21,West,Technology,Phones,Customer_93,4,0.0,360.52,60.32
ORD-1691,2023-06-11,East,Office Supplies,Art,Customer_91,11,0.3,3734.58,-420.36
ORD-1692,2024-02-20,West,Technology,Phones,Customer_18,2,0.15,564.06,15.54
ORD-1693,2024-07-26,North,Office Supplies,Storage,Customer_58,10,0.1,3501.0,32.43
ORD-1694,2024-04-10,South,Technology,Phones,Customer_67,3,0.3,1018.94,-54.88
ORD-1695,2024-06-02,East,Technology,Phones,Customer_129,5,0.2,502.64,-44.21
ORD-1696,2023-04-30,North,Technology,Accessories,Customer_114,7,0.4,391.36,-44.64
ORD-1697,2023-09-07,North,Office Supplies,Art,Customer_8,8,0.0,1401.04,418.44
ORD-1698,2023-09-22,East,Office Supplies,Paper,Customer_59,6,0.3,928.75,-107.16
ORD-1699,2023-12-28,East,Technology,Accessories,Customer_64,5,0.0,1562.0,409.3
ORD-1700,2024-02-13,North,Furniture,Tables,Customer_122,6,0.2,440.88,-26.33
ORD-1701,2023-08-12,North,Furniture,Tables,Customer_128,12,0.1,302.08,57.67
ORD-1702,2023-08-29,West,Office Supplies,Paper,Customer_59,4,0.1,1206.94,135.65
ORD-1703,2024-09-25,North,Furniture,Chairs,Customer_31,2,0.4,508.37,-14.39
ORD-1704,2024-09-20,East,Technology,Phones,Customer_124,6,0.2,1424.74,214.4
ORD-1705,2024-05-19,North,Office Supplies,Paper,Customer_131,5,0.3,388.01,-60.69
ORD-1706,2023-08-16,West,Furniture,Furnishings,Customer_123,9,0.0,1279.62,85.9
ORD-1707,2024-05-29,North,Office Supplies,Paper,Customer_118,2,0.4,324.32,3.56
ORD-1708,2023-11-20,East,Furniture,Tables,Customer_98,10,0.0,292.8,25.37
ORD-1709,2023-11-30,North,Technology,Accessories,Customer_48,9,0.15,1771.59,372.32
ORD-1710,2023-08-31,North,Office Supplies,Storage,Customer_94,3,0.4,296.86,-34.98
ORD-1711,2024-03-10,Unknown,Office Supplies,Storage,Customer_94,7,0.15,180.7,-4.61
ORD-1712,2024-04-06,West,Technology,Machines,Customer_148,11,0.1,4885.15,1267.87
ORD-1713,2023-04-13,North,Furniture,Furnishings,Customer_98,4,0.0,49.68,16.67
ORD-1714,2023-06-03,South,Furniture,Tables,Customer_108,8,0.0,2585.36,802.43
ORD-1715,2024-10-07,North,Office Supplies,Storage,Customer_65,9,0.0,2095.38,428.88
ORD-1716,2024-02-12,East,Technology,Machines,Customer_16,4,0.15,848.4,110.34
ORD-1717,2024-05-02,East,Office Supplies,Storage,Customer_67,6,0.2,376.46,-38.03
ORD-1718,2024-07-27,North,Office Supplies,Binders,Customer_106,2,0.2,257.42,26.1
ORD-1719,2024-11-26,West,Technology,Machines,Customer_73,6,0.2,522.77,48.11
ORD-1720,2024-11-20,South,Technology,Copiers,Customer_21,7,0.15,2887.3,-120.78
ORD-1721,2024-04-19,West,Furniture,Bookcases,Customer_108,11,0.3,2614.77,-148.71
ORD-1722,2023-03-15,East,Furniture,Bookcases,Customer_59,6,0.2,2089.87,-118.82
ORD-1723,2024-10-30,North,Technology,Accessories,Customer_102,5,0.4,1048.17,-19.46
ORD-1724,2024-01-07,South,Office Supplies,Paper,Customer_48,1,0.0,472.86,120.57
ORD-1725,2023-08-29,North,Technology,Phones,Customer_54,3,0.3,532.6,-2.47
ORD-1726,2023-04-16,East,Furniture,Furnishings,Customer_141,1,0.0,435.76,96.38
ORD-1727,2024-02-11,East,Furniture,Bookcases,Customer_40,2,0.3,34.85,3.11
ORD-1728,2023-11-13,West,Furniture,Bookcases,Customer_114,11,0.0,3826.57,967.95
ORD-1729,2023-05-15,West,Furniture,Chairs,Customer_92,6,0.4,416.45,-30.12
ORD-1730,2024-04-23,North,Technology,Copiers,Customer_35,12,0.0,2435.88,597.69
ORD-1731,2024-08-28,South,Technology,Copiers,Customer_135,11,0.15,581.85,74.1
ORD-1732,2023-12-22,South,Technology,Machines,Customer_23,8,0.15,3398.03,-188.71
ORD-1733,2024-01-10,South,Office Supplies,Paper,Customer_78,1,0.0,488.82,84.11
ORD-1734,2024-06-19,West,Office Supplies,Storage,Customer_121,9,0.0,3930.03,1118.94
ORD-1735,2024-12-05,South,Office Supplies,Storage,Customer_3,7,0.15,1712.65,259.53
ORD-1736,2024-09-03,West,Furniture,Bookcases,Customer_49,7,0.3,2158.3,-148.4
ORD-1737,2024-02-09,West,Furniture,Furnishings,Customer_97,4,0.15,578.85,75.41
ORD-1738,2023-03-23,South,Technology,Machines,Customer_133,10,0.15,3449.64,547.41
ORD-1739,2023-10-19,North,Office Supplies,Paper,Customer_18,3,0.0,1202.79,217.31
ORD-1740,2023-10-24,East,Technology,Copiers,Customer_116,5,0.4,1232.22,-288.26
ORD-1741,2023-07-12,North,Furniture,Tables,Customer_13,9,0.0,2491.2,128.86
ORD-1742,2023-07-10,East,Office Supplies,Storage,Customer_33,12,0.4,1217.16,-194.82
ORD-1743,2023-01-09,West,Furniture,Tables,Customer_4,8,0.1,1469.66,262.54
ORD-1744,2023-12-17,Unknown,Office Supplies,Art,Customer_96,8,0.0,1603.12,295.95
ORD-1745,2023-12-05,East,Furniture,Chairs,Customer_69,7,0.0,884.8,143.32
ORD-1746,2024-07-10,South,Furniture,Tables,Customer_65,7,0.0,849.52,61.13
ORD-1747,2023-05-05,West,Office Supplies,Art,Customer_64,12,0.0,3668.28,918.77
ORD-1748,2023-07-23,South,Technology,Phones,Customer_134,11,0.1,3104.15,338.5
ORD-1749,2024-04-29,South,Technology,Accessories,Customer_83,3,0.0,588.3,181.78
ORD-1750,2024-07-16,East,Office Supplies,Art,Customer_77,4,0.2,845.92,28.55
ORD-1751,2023-02-23,West,Furniture,Tables,Customer_112,6,0.0,135.36,20.63
ORD-1752,2023-06-21,North,Technology,Phones,Customer_102,4,0.0,785.2,133.21
ORD-1753,2023-02-13,South,Technology,Machines,Customer_96,2,0.1,529.7,68.9
ORD-1754,2023-06-11,South,Furniture,Bookcases,Customer_16,1,0.2,246.3,29.42
ORD-1755,2024-10-22,West,Technology,Phones,Customer_33,8,0.1,2940.19,545.22
ORD-1756,2023-11-21,North,Office Supplies,Paper,Customer_6,12,0.3,4016.96,-741.25
ORD-1757,2024-01-02,West,Office Supplies,Binders,Customer_125,12,0.4,762.7,-204.2
ORD-1758,2024-07-26,North,Technology,Copiers,Customer_49,10,0.0,3272.6,1045.3
ORD-1759,2024-07-10,North,Office Supplies,Art,Customer_71,10,0.0,1293.1,151.33
ORD-1760,2023-03-12,West,Office Supplies,Storage,Customer_68,9,0.2,284.62,48.48
ORD-1761,2024-04-09,East,Technology,Copiers,Customer_48,1,0.2,145.84,-11.61
ORD-1762,2024-09-27,West,Office Supplies,Binders,Customer_138,7,0.1,1562.9,73.51
ORD-1763,2024-06-20,South,Technology,Machines,Customer_73,6,0.3,628.28,-61.45
ORD-1764,2024-10-18,North,Furniture,Chairs,Customer_134,11,0.0,4438.28,939.8
ORD-1765,2023-02-14,West,Furniture,Chairs,Customer_52,2,0.4,195.05,-16.95
ORD-1766,2023-07-16,East,Furniture,Furnishings,Customer_126,9,0.15,2760.96,32.54
ORD-1767,2023-02-20,North,Furniture,Chairs,Customer_4,4,0.4,510.34,-119.13
ORD-1768,2023-03-23,South,Technology,Phones,Customer_93,9,0.3,622.19,8.92
ORD-1769,2024-01-13,East,Technology,Accessories,Customer_136,1,0.0,98.9,20.53
ORD-1770,2023-11-08,East,Furniture,Chairs,Customer_26,12,0.1,3860.24,7.96
ORD-1771,2024-06-28,South,Furniture,Tables,Customer_135,11,0.1,2851.0,133.91
ORD-1772,2024-08-06,West,Technology,Copiers,Customer_28,11,0.2,4240.1,148.67
ORD-1773,2024-11-21,South,Technology,Copiers,Customer_27,3,0.0,1214.82,261.27
ORD-1774,2024-07-17,South,Technology,Accessories,Customer_41,9,0.4,168.86,-13.52
ORD-1775,2023-12-27,North,Technology,Accessories,Customer_96,7,0.3,2333.33,-22.21
ORD-1776,2023-11-28,West,Technology,Machines,Customer_97,9,0.15,3147.21,614.53
ORD-1777,2024-01-04,South,Office Supplies,Art,Customer_1,12,0.0,1461.12,166.0
ORD-1778,2023-10-19,East,Technology,Machines,Customer_78,1,0.15,262.97,14.02
ORD-1779,2023-08-16,West,Office Supplies,Binders,Customer_71,9,0.0,3793.77,1214.03
ORD-1780,2023-04-07,East,Office Supplies,Storage,Customer_40,3,0.15,467.11,0.5
ORD-1781,2024-01-11,West,Furniture,Bookcases,Customer_77,2,0.3,549.44,-59.1
ORD-1782,2024-08-05,West,Technology,Phones,Customer_84,8,0.0,3304.64,585.32
ORD-1783,2024-05-14,East,Technology,Accessories,Customer_10,12,0.3,2831.64,-456.86
ORD-1784,2023-03-22,East,Office Supplies,Storage,Customer_112,7,0.0,2209.83,409.99
ORD-1785,2023-08-21,East,Technology,Copiers,Customer_14,5,0.0,1487.2,149.32
ORD-1786,2023-11-23,West,Office Supplies,Paper,Customer_40,1,0.3,259.75,17.88
ORD-1787,2024-04-01,East,Furniture,Furnishings,Customer_75,7,0.0,813.4,64.03
ORD-1788,2023-05-16,North,Furniture,Furnishings,Customer_147,12,0.0,258.96,62.82
ORD-1789,2024-07-15,South,Office Supplies,Binders,Customer_103,9,0.3,1937.12,-50.35
ORD-1790,2024-12-15,West,Furniture,Furnishings,Customer_144,4,0.4,296.76,-45.32
ORD-1791,2024-02-09,West,Technology,Machines,Customer_63,2,0.15,512.19,40.48
ORD-1792,2024-03-16,North,Technology,Phones,Customer_29,11,0.3,3803.88,-567.04
ORD-1793,2024-03-09,North,Office Supplies,Paper,Customer_83,6,0.0,2103.72,360.36
ORD-1794,2023-11-09,West,Office Supplies,Art,Customer_38,8,0.0,1758.56,466.51
ORD-1795,2023-08-28,West,Technology,Accessories,Customer_40,12,0.0,4191.48,1456.02
ORD-1796,2023-04-26,East,Furniture,Tables,Customer_74,1,0.2,58.33,-4.59
ORD-1797,2024-12-11,East,Office Supplies,Art,Customer_121,1,0.2,291.94,18.54
ORD-1798,2023-08-03,West,Furniture,Bookcases,Customer_141,8,0.0,1154.72,85.25
ORD-1799,2024-12-12,East,Office Supplies,Binders,Customer_66,3,0.0,155.91,49.62
ORD-1800,2023-10-18,West,Technology,Accessories,Customer_14,8,0.0,832.08,122.33
ORD-1801,2023-03-10,South,Technology,Accessories,Customer_93,2,0.0,242.12,37.89
ORD-1802,2023-10-27,South,Furniture,Furnishings,Customer_131,12,0.0,528.24,108.67
ORD-1803,2023-11-20,South,Technology,Phones,Customer_48,4,0.4,103.51,-3.09
ORD-1804,2024-07-28,East,Furniture,Tables,Customer_136,5,0.2,498.08,25.9
ORD-1805,2024-05-16,South,Technology,Machines,Customer_5,6,0.2,2117.95,180.58
ORD-1806,2023-12-30,North,Furniture,Bookcases,Customer_16,11,0.15,2535.25,69.21
ORD-1807,2024-02-01,East,Technology,Accessories,Customer_58,3,0.2,415.61,37.76
ORD-1808,2024-02-07,West,Furniture,Furnishings,Customer_134,11,0.1,4921.59,829.54
ORD-1809,2024-03-03,West,Technology,Machines,Customer_110,5,0.2,1133.24,123.74
ORD-1810,2024-04-04,West,Furniture,Tables,Customer_149,9,0.1,1927.39,-23.05
ORD-1811,2023-05-22,North,Technology,Machines,Customer_111,3,0.0,856.59,288.92
ORD-1812,2023-11-22,East,Technology,Phones,Customer_48,6,0.0,575.4,147.88
ORD-1813,2023-01-31,North,Office Supplies,Art,Customer_78,8,0.15,737.53,66.93
ORD-1814,2023-06-05,West,Furniture,Tables,Customer_48,1,0.15,48.76,3.17
ORD-1815,2024-09-12,West,Technology,Machines,Customer_60,11,0.0,4185.72,645.74
ORD-1816,2024-01-03,East,Technology,Copiers,Customer_35,9,0.4,1813.37,-56.88
ORD-1817,2024-12-30,North,Furniture,Furnishings,Customer_126,8,0.0,3714.56,447.21
ORD-1818,2023-06-17,West,Furniture,Chairs,Customer_105,1,0.15,174.81,-4.24
ORD-1819,2024-02-27,West,Technology,Machines,Customer_53,2,0.0,992.64,325.69
ORD-1820,2024-03-25,South,Technology,Accessories,Customer_118,4,0.3,768.82,48.14
ORD-1821,2024-02-19,East,Technology,Copiers,Customer_81,7,0.0,1856.89,440.22
ORD-1822,2024-06-17,East,Office Supplies,Art,Customer_11,4,0.3,150.28,5.5
ORD-1823,2023-02-10,South,Technology,Phones,Customer_49,5,0.4,217.74,-4.83
ORD-1824,2024-02-12,North,Office Supplies,Art,Customer_43,7,0.15,2339.48,333.66
ORD-1825,2024-09-19,East,Technology,Machines,Customer_119,11,0.4,182.95,-32.76
ORD-1826,2023-04-03,East,Furniture,Tables,Customer_101,7,0.2,778.01,-1.52
ORD-1827,2024-04-06,East,Furniture,Furnishings,Customer_52,8,0.0,423.52,140.22
ORD-1828,2023-09-14,North,Technology,Machines,Customer_32,2,0.0,562.72,79.71
ORD-1829,2024-12-24,South,Technology,Accessories,Customer_22,9,0.3,1288.48,-71.95
ORD-1830,2024-06-07,West,Office Supplies,Art,Customer_12,3,0.2,730.3,32.65
ORD-1831,2024-08-02,West,Furniture,Tables,Customer_46,12,0.0,5526.0,1100.17
ORD-1832,2024-03-05,North,Office Supplies,Art,Customer_74,11,0.0,5457.76,1666.95
ORD-1833,2023-05-01,West,Furniture,Chairs,Customer_65,1,0.4,67.3,0.62
ORD-1834,2024-05-24,South,Technology,Phones,Customer_127,4,0.1,241.27,51.93
ORD-1835,2024-08-25,South,Office Supplies,Art,Customer_114,2,0.0,393.02,123.17
ORD-1836,2023-09-08,North,Technology,Machines,Customer_13,3,0.0,1306.05,381.08
ORD-1837,2023-02-26,North,Furniture,Tables,Customer_9,11,0.15,3712.98,79.47
ORD-1838,2023-12-06,East,Furniture,Chairs,Customer_107,3,0.0,148.95,25.45
ORD-1839,2024-11-19,North,Technology,Machines,Customer_117,12,0.2,912.29,89.85
ORD-1840,2023-02-06,East,Office Supplies,Storage,Customer_95,7,0.0,1257.13,430.8
ORD-1841,2024-03-13,East,Office Supplies,Art,Customer_35,2,0.15,550.94,97.38
ORD-1842,2023-12-04,South,Technology,Machines,Customer_54,10,0.0,749.4,231.27
ORD-1843,2023-04-22,East,Office Supplies,Storage,Customer_110,10,0.2,3697.2,133.54
ORD-1844,2023-09-23,North,Furniture,Furnishings,Customer_134,12,0.4,2210.83,-89.66
ORD-1845,2024-05-19,West,Technology,Machines,Customer_75,4,0.0,382.68,76.83
ORD-1846,2023-05-02,East,Office Supplies,Binders,Customer_54,10,0.3,1437.38,-209.98
ORD-1847,2024-02-28,East,Office Supplies,Storage,Customer_144,11,0.1,1881.89,-17.97
ORD-1848,2023-01-12,West,Technology,Accessories,Customer_66,2,0.15,38.5,-1.13
ORD-1849,2023-11-04,North,Furniture,Chairs,Customer_86,6,0.3,2024.11,-50.89
ORD-1850,2024-08-05,East,Furniture,Tables,Customer_85,6,0.4,1739.7,-243.99
ORD-1851,2024-04-30,East,Technology,Machines,Customer_124,3,0.4,293.02,-34.62
ORD-1852,2024-07-03,North,Office Supplies,Art,Customer_15,9,0.15,1724.0,-66.03
ORD-1853,2024-08-01,North,Technology,Phones,Customer_54,10,0.2,2592.0,-117.13
ORD-1854,2023-12-29,East,Furniture,Bookcases,Customer_8,6,0.3,1317.12,6.67
ORD-1855,2024-10-03,West,Technology,Copiers,Customer_48,10,0.0,844.9,57.8
ORD-1856,2023-11-12,North,Technology,Phones,Customer_70,7,0.0,2747.99,516.46
ORD-1857,2024-05-23,West,Office Supplies,Art,Customer_78,4,0.15,130.9,29.91
ORD-1858,2023-06-29,East,Office Supplies,Binders,Customer_52,2,0.4,45.97,-2.83
ORD-1859,2024-06-02,East,Office Supplies,Paper,Customer_49,6,0.4,1771.2,-351.13
ORD-1860,2024-06-20,North,Office Supplies,Paper,Customer_26,9,0.0,717.3,61.99
ORD-1861,2023-07-30,East,Office Supplies,Art,Customer_134,2,0.0,317.2,25.48
ORD-1862,2023-11-15,East,Technology,Phones,Customer_86,8,0.0,2793.28,191.86
ORD-1863,2023-04-16,North,Furniture,Bookcases,Customer_54,6,0.1,1401.95,137.75
ORD-1864,2023-07-17,North,Office Supplies,Storage,Customer_113,11,0.0,4497.35,1054.92
ORD-1865,2023-10-07,West,Furniture,Bookcases,Customer_30,1,0.0,160.06,37.96
ORD-1866,2023-07-31,North,Technology,Accessories,Customer_70,3,0.15,684.04,39.55
ORD-1867,2024-08-10,West,Furniture,Chairs,Customer_80,10,0.2,592.4,92.4
ORD-1868,2024-07-07,South,Furniture,Tables,Customer_8,8,0.0,1843.12,199.77
ORD-1869,2023-04-19,South,Furniture,Chairs,Customer_110,7,0.0,1331.4,231.98
ORD-1870,2024-12-22,South,Technology,Accessories,Customer_80,6,0.1,2243.65,426.48
ORD-1871,2024-12-31,East,Office Supplies,Paper,Customer_24,12,0.4,2786.11,-743.03
ORD-1872,2023-04-10,South,Office Supplies,Art,Customer_121,4,0.1,770.11,88.1
ORD-1873,2023-05-28,North,Office Supplies,Art,Customer_47,12,0.2,186.24,-5.97
ORD-1874,2023-11-29,South,Office Supplies,Binders,Customer_17,8,0.0,3060.32,278.9
ORD-1875,2023-12-26,South,Office Supplies,Paper,Customer_73,6,0.0,1633.8,187.17
ORD-1876,2024-06-04,East,Office Supplies,Binders,Customer_84,9,0.0,143.46,17.55
ORD-1877,2023-11-06,South,Office Supplies,Art,Customer_62,10,0.1,4393.62,924.69
ORD-1878,2024-07-15,West,Office Supplies,Art,Customer_17,6,0.1,2593.03,301.72
ORD-1879,2024-12-11,South,Office Supplies,Storage,Customer_140,12,0.1,688.72,92.56
ORD-1880,2023-06-27,East,Technology,Copiers,Customer_30,10,0.4,1395.84,-23.3
ORD-1881,2023-11-30,East,Office Supplies,Paper,Customer_79,7,0.0,406.42,79.85
ORD-1882,2024-09-04,East,Technology,Copiers,Customer_84,8,0.0,668.16,98.49
ORD-1883,2023-04-03,West,Furniture,Chairs,Customer_38,11,0.0,4084.3,787.48
ORD-1884,2024-04-08,North,Office Supplies,Art,Customer_51,4,0.2,621.41,5.18
ORD-1885,2023-11-03,North,Office Supplies,Storage,Customer_23,10,0.0,2351.3,671.31
ORD-1886,2024-09-18,South,Furniture,Bookcases,Customer_16,6,0.0,2682.72,903.0
ORD-1887,2023-01-01,North,Furniture,Bookcases,Customer_8,4,0.3,1107.62,-105.64
ORD-1888,2024-12-20,South,Technology,Accessories,Customer_98,7,0.3,1701.23,-99.89
ORD-1889,2024-03-21,West,Technology,Machines,Customer_122,3,0.1,363.93,80.89
ORD-1890,2024-07-22,South,Office Supplies,Art,Customer_40,5,0.0,144.15,46.2
ORD-1891,2023-05-18,East,Furniture,Chairs,Customer_37,12,0.4,1700.06,-134.03
ORD-1892,2024-11-04,South,Furniture,Chairs,Customer_36,11,0.3,2564.72,201.42
ORD-1893,2024-04-11,South,Technology,Machines,Customer_117,9,0.3,2028.41,-11.81
